"tags","article_url","sender","timestamp","instance_id","subject","id","top_sentence_"
"['russian government' 'yahoo hack u.s.' 'yahoo' 'personal data' 'unveil charges' 'matter' 'theft' 'ties' 'hackers' 'wsj news alert u.s.' 'u.s.' 'sale' 'officials plan' 'tied' 'verizon communications' 'hundreds' 'millions' 'yahoo hack' 'users' 'officials']","https://www.wsj.com/articles/u-s-officials-plan-to-unveil-charges-tied-to-yahoo-hack-1489542870","WSJ.com","2017-03-14T22:27:12-04:00","","WSJ NEWS ALERT: U.S. Officials Plan to Unveil Charges Tied to Yahoo Hack","58c8a687cd4d740bd30000fa","U.S. Officials Plan to Unveil Charges Tied to Yahoo Hack U.S. officials are planning to unveil charges Wednesday related to the theft of personal data that affected hundreds of millions of Yahoo users and disrupted the company's sale to Verizon Communications according to people familiar with the matter."
"['computer systems' 'computer intrusions' 'four' 'secretive' 'millions' 'information' 'users' 'men' 'hundreds' 'such case' 'personal data' 'officers' 'protected directed facilitated' 'u.s.' 'target' 'yahoo hacking' 'spy agency' 'federal authorities' 'yahoo' 'spies' 'elsewhere authorities said' 'russian government' 'federal security service' 'others']","https://www.wsj.com/articles/four-men-charged-in-connection-with-yahoo-breach-1489592862","WSJ.com","2017-03-15T12:02:48-04:00","","WSJ NEWS ALERT: Two Russian Spies Are Among Four Charged by U.S. in Yahoo Hacking","58c965accd4d740bd3000107","Two Russian Spies Are Among Four Charged by U.S. in Yahoo Hacking Federal authorities have charged four men including two officers from Russia's spy agency with hacking computer systems at Yahoo and stealing personal data that affected hundreds of millions of Yahoo users in the first such case to directly target the Russian government."
"['wsj news alert fed raises rates remains' 'federal reserve' 'new policy phase' 'officials' 'fed' 'track' 'short-term interest rates' 'increases' '0.75' 'move' 'economy performs' 'three' 'fed raises rates remains' 'forecast' 'line' 'range' 'central bank' 'quarter-point rate increases' 'quarter percentage point' '1' 'benchmark federal-funds' 'economy strengthens']","https://www.wsj.com/articles/fed-raises-interest-rates-remains-on-track-to-keep-tightening-1489600935","WSJ.com","2017-03-15T14:25:55-04:00","","WSJ NEWS ALERT: Fed Raises Rates Remains on Track for Two More Increases This Year","58c98746cd4d740bd3000114","Fed officials said Wednesday they would increase their benchmark federal-funds rate by a quarter percentage point to a range between 0.75% and 1% and expect to continue raising it gradually if the economy performs in line with their forecast."
"['order' 'unconstitutional religious discrimination' 'arguments' 'muslim-majority' 'implementation' 'significant legal blow' 'hawaii' 'executive order' 'refugees' 'travelers' donald trump's blocks trump's revised travel ban 'restrictions' 'district judge' 'federal judge' 'derrick watson' 'wsj news alert hawaii' 'u.s.' 'judge' 'countries' 'challengers' 'six' mr. trump's 'immigration']","https://www.wsj.com/articles/hawaii-judge-blocks-trumps-revised-travel-ban-1489618057","WSJ.com","2017-03-15T19:45:20-04:00","","WSJ NEWS ALERT: Hawaii Judge Blocks Trump's Revised Travel Ban","58c9d22ecd4d740bd300012c","U.S. District Judge Derrick Watson said challengers were likely to succeed in their arguments that Mr. Trump's restrictions on travelers from six Muslim-majority countries amounted to unconstitutional religious discrimination."
"['voters' people's 'election' 'center-right' 'dutch' 'preliminary results' 'new ruling coalition' 'dutch prime' 'power' 'wsj news alert dutch' 'minister' 'political establishment' 'rebuff anti-immigration candidate' 'strong position' 'democracy' mark rutte's 'party' 'freedom' 'upstart parties' 'votes' 'mr. rutte' 'recent times' 'anti-immigrant nationalists']","https://www.wsj.com/articles/dutch-voters-head-to-the-polls-in-closely-watched-general-election-1489559400","WSJ.com","2017-03-15T23:57:41-04:00","","WSJ NEWS ALERT: Dutch Voters Rebuff Anti-Immigration Candidate","58ca0d3fcd4d740bd3000132","Dutch Prime Minister Mark Rutte's center-right People's Party for Freedom and Democracy gained the most votes putting Mr. Rutte in a strong position to form a new ruling coalition."
"['cuts' 'environmental protection agency' 'institutes' 'arts' 'sharp cuts' 'wsj news alert trump budget' 'trump budget' 'border' 'corporation' '2018' 'budget' 'endowment' 'broadcasting' 'release' 'budget blueprint' 'crosshairs' 'hefty cuts' 'foreign aid' 'republicans' 'donald trump' 'environmental protection arts' 'health' 'department' 'arts environmental protection' 'independent agencies']","https://www.wsj.com/articles/trump-budget-seeks-big-cuts-to-environment-arts-foreign-aid-1489636861","WSJ.com","2017-03-16T00:19:06-04:00","","WSJ NEWS ALERT: Trump Budget Seeks Big Cuts to Environmental Protection Arts Foreign Aid","58ca123ecd4d740bd3000135","Trump Budget Seeks Big Cuts to Environmental Protection Arts Foreign Aid President Donald Trump will call for sharp cuts to spending on foreign aid the arts environmental protection and public broadcasting to pay for a bigger military and a more secure border in a fiscal 2018 budget blueprint set for release Thursday."
"['11250' 'business interests' 'russian' 'corruption scandal' 'conference' trump's ex-national wsj news alert trump's ex-national 'mr. flynn' 'formal adviser' 'thousands' 'mike flynn' trump's 'adviser flynn was paid tens' 'government' 'intelligence matters' 'tens' 'security' 'u.s.' 'rt' 'business' 'russian cybersecurity company' '33750' 'moscow' 'vendor' 'u.n.' 'russian firms' 'then-candidate' 'foreign policy' 'documents' 'kremlin-backed' 'russian air-cargo company' 'dollars' 'congressional oversight committee' 'news organization' 'companies' 'national security adviser' 'known']","https://www.wsj.com/articles/mike-flynn-worked-for-other-russian-companies-besides-rt-documents-1489683618","WSJ.com","2017-03-16T13:12:15-04:00","","WSJ NEWS ALERT: Trump's Ex-National Security Adviser Flynn Was Paid Tens of Thousands of Dollars by Russian Firms","58cac786cd4d740bd3000146","Trump's Ex-National Security Adviser Flynn Was Paid Tens of Thousands of Dollars by Russian Firms President Trump's former national security adviser Mike Flynn was paid tens of thousands of dollars by Russian companies shortly before he became a formal adviser to the then-candidate according to documents obtained by a congressional oversight committee that revealed business interests that hadn't been previously known."
"['subject' 'information' '2016' 'r' 'trump tower was wiretapped' 'intelligence' 'joint statement said' 'mark warner' 'presidential election' 'us' 'bipartisan leadership' 'committee' trump's 'evidence exists' 'indications' 'n.c.' 'trump tower' 'richard burr' 'panel' 'vice chairman' 'senate' 'united states' 'surveillance' 'predecessor' 'va' 'committee chairman' 'element' 'election day 2016..' 'government' 'd']","https://www.wsj.com/articles/senate-intel-committee-leaders-say-they-see-no-indications-trump-tower-was-under-surveillance-1489687160","WSJ.com","2017-03-16T15:01:35-04:00","","WSJ NEWS ALERT: No Indications Trump Tower Was Wiretapped Senate Panel Leaders Say","58cae126cd4d740bd300014e","Senate Intelligence Committee Chairman Richard Burr (R. N.C.) and Vice Chairman Mark Warner (D. Va.) in a joint statement said Based on the information available to us we see no indications that Trump Tower was the subject of surveillance by any element of the United States government either before or after Election Day 2016.."
"['usa gymnastics' 'accusations' team doctor's alleged sex abuse 'larry nassar' 'blind eye' 'dr' 'faces accusations' 'resignation' 'body' 'usa gymnastics resigns amid scandal' 'olympic committee officials' 'usa gymnastics steve penny' 'longtime' 'u.s.' 'team doctor' 'nassar' 'abuse' 'federal criminal charges' sport's 'sexual-abuse scandal']","https://www.wsj.com/articles/president-of-usa-gymnastics-resigns-amid-sex-abuse-scandal-1489691415","WSJ.com","2017-03-16T15:31:07-04:00","","WSJ NEWS ALERT: President of USA Gymnastics Resigns Amid Scandal Over Team Doctor's Alleged Sex Abuse","58cae804cd4d740bd3000150","President of USA Gymnastics Resigns Amid Scandal Over Team Doctor's Alleged Sex Abuse The president of USA Gymnastics Steve Penny stepped down Thursday less than a week after U.S. Olympic Committee officials called for his resignation amid a growing sexual-abuse scandal in the sport's governing body."
"['sean spicer' 'travel' 'rulings' 'wsj news alert trump' 'muslim' 'countries' 'attempt' 'court rulings' 'action' 'revised travel ban' 'u.s.' 'white house spokesman' 'mr. spicer' 'six' donald trump's 'soon..' 'appeal' 'trump' 'administration']","https://www.wsj.com/articles/trump-administration-plans-to-appeal-rulings-on-revised-travel-ban-1489692916","WSJ.com","2017-03-16T15:48:30-04:00","","WSJ NEWS ALERT: Trump Administration Plans to Appeal Rulings on Revised Travel Ban","58caec2ecd4d740bd3000151","Trump Administration Plans to Appeal Rulings on Revised Travel Ban President Donald Trump's administration will appeal the court rulings that blocked his second attempt at restricting travel to the U.S. for people from six predominately Muslim countries White House spokesman Sean Spicer said."
"['administration leadership' 'current setup' 'administration' 'major court case' 'malfeasance' 'independent consumer regulator' 'department' 'political interference' 'director' 'financial protection' 'obama' 'unusual step' files brief arguing cfpb's structure 'current structure' 'cfpb' 'bureau' 'problematic' 'house' 'justice department' 'unconstitutional' 'negligence' consumer watchdog's director protection 'friend-of-the-court' 'structure' 'justice department lawyers' 'consumer' 'trump']","https://www.wsj.com/articles/justice-department-files-brief-arguing-cfpbs-structure-is-unconstitutional-1489780968","WSJ.com","2017-03-17T16:22:58-04:00","","WSJ NEWS ALERT: Justice Department Files Brief Arguing CFPB's Structure is Unconstitutional","58cc45b9cd4d740bd3000172","Justice Department Files Brief Arguing CFPB's Structure is Unconstitutional The Justice Department took the unusual step of opposing the Consumer Financial Protection Bureau in a major court case arguing the structure of the independent consumer regulator created under the Obama administration was unconstitutional."
"['travel restrictions target people' 'justice department' 'religion' 'new phase' 'u.s.' 'restrictions' 'mr. trump' mr. trump's 'muslim-majority' 'six' 'countries' 'terrorism' 'block trump travel ban' 'litigation' 'implementation' 'judges' 'maryland' 'hawaii' donald trump's 'entry' 'appeal' judge's decision 'country' 'appeals' 'improper religious animus' 'executive order' 'rulings']","https://www.wsj.com/articles/justice-department-appeals-judge-s-decision-to-block-trump-s-travel-ban-1489780586","WSJ.com","2017-03-17T16:46:19-04:00","","WSJ NEWS ALERT: Justice Department Appeals Judge's Decision to Block Trump Travel Ban","58cc4b1dcd4d740bd3000174","Justice Department Appeals Judge's Decision to Block Trump Travel Ban The Justice Department formally appealed a Maryland judge's decision blocking the implementation of President Donald Trump's revised executive order barring U.S. entry for people from six Muslim-majority countries."
"['compromise' 'disavow protectionism' 'fears finance ministers' 'reject protectionism u.s.' 'fears' '20' 'policy' 'differences' 'central bankers' 'growth' wsj news alert treasury's mnuchin fends off push 'ignite' 'global trade conflicts' 'negotiations' 'currency devaluations' 'pursuit' 'economies' 'trump' 'joint statement' 'series' 'group' treasury's mnuchin fends off push 'global economy' 'america' 'threats' 'treasury secretary' 'world finance chiefs' 'reject protectionism' 'stalemate' 'steven mnuchin' 'ward']","https://www.wsj.com/articles/protectionism-not-mentioned-in-draft-g20-communique-delegation-official-says-1489847157","WSJ.com","2017-03-18T15:21:40-04:00","","WSJ NEWS ALERT: Treasury's Mnuchin Fends Off Push to Reject Protectionism","58cd88ddcd4d740bd3000182","Treasury's Mnuchin Fends Off Push to Reject Protectionism U.S. Treasury Secretary Steven Mnuchin rebuffed a concerted push by world finance chiefs to disavow protectionism fanning fears that the Trump administration's pursuit of an America First policy could ignite global trade conflicts."
"['wsj news alert rock' 'funny' 'age' 'unresponsive' 'poet' 'portrait' '90' 'chuck berry' 'n' 'vivid songs' 'roll pioneer chuck berry dead' 'st' 'american teenage life' 'medical emergency' 'dead' 'cars girls' 'charles county mo' 'mr. berry' rock 'n 'rock' 'innovator']","https://www.wsj.com/articles/rock-n-roll-pioneer-chuck-berry-dead-at-90-1489878271","WSJ.com","2017-03-18T19:29:18-04:00","","WSJ NEWS ALERT: Rock 'n' Roll Pioneer Chuck Berry Dead at 90","58cdc2d8cd4d740bd300018f","Rock 'n' Roll Pioneer Chuck Berry Dead at 90 Chuck Berry the rock 'n' roll poet and innovator whose funny vivid songs about cars girls and dancing painted an idealized portrait of American teenage life died Saturday at the age of 90."
"['style' 'new highs' '2016' 'ceo' 'corner office' 'cuts' 'wsj analysis shows' 'median' 'compensation' 'wall street journal analysis' '11.5 million' 'postrecession record' 'ceo pay rises' '104' 'wsj news alert ceo pay rises' 'raises' '6.8' 'track' 'fiscal' 'stock market' 'american companies' 'chief executives' 'wsj analysis shows pay']","https://www.wsj.com/articles/its-good-to-be-a-ceo-again-stocks-rise-and-so-does-pay-1489937848","WSJ.com","2017-03-19T12:31:33-04:00","","WSJ NEWS ALERT: CEO Pay Rises in Fiscal 2016 WSJ Analysis Shows","58ceb26fcd4d740bd3000198","CEO Pay Rises in Fiscal 2016 WSJ Analysis Shows Pay raises are back in style in the corner office wiping out cuts from a year earlier and pushing CEO compensation to new highs amid a surging stock market."
"['james comey' 'trump' 'obama' 'supports' 'fbi' 'information' 'links' 'testimony' 'efforts' 'capitol' 'campaign' 'justice' 'hill' 'publicly' wsj news alert fbi's comey 'tweets' 'such tweets' '2016' 'support' 'department' fbi's comey 'the department' 'justice department' 'support trump accusation obama wiretapped him' donald trump's 'individuals' 'mr. comey' 'russian government' 'fbi director']","http://www.wsj.com/livecoverage/comey-house-intel-russia-hearing-trump","WSJ.com","2017-03-20T11:32:26-04:00","","WSJ NEWS ALERT: FBI's Comey: 'No Information' to Support Trump Accusation Obama Wiretapped Him","58cff614cd4d740bd30001ba","FBI's Comey: 'No Information' to Support Trump Accusation Obama Wiretapped Him FBI Director James Comey during testimony on Capitol Hill publicly rebutted President Donald Trump's tweets that he was wiretapped by former President Obama."
"['martin mcguinness dies' 'martin mcguinness' 'short illness' ireland's 'government' 'decade' 'minister' '»' 'wsj news alert martin mcguinness dies' 'army commander' 'britain' '66' 'broker peace']","https://www.wsj.com/articles/martin-mcguinness-dies-at-66-1490079952","WSJ.com","2017-03-21T04:03:29-04:00","","WSJ NEWS ALERT: Martin McGuinness Dies at 66","58d0de63cd4d740bd30001d5","Martin McGuinness Dies at 66 Martin McGuinness a former Irish Republican Army commander who helped broker peace with Britain and was later Northern Ireland's deputy first minister for a decade in a power-sharing government has died at 66 after a short illness."
"['mr. trump' 'policies' 'dollar' 'lately' 'pile' trump's agenda wavers 'stocks' trump's agenda wavers stocks 'stocks suffer worst' 'doubts' 'donald trump' 'popular trades' 'tax cuts' 'bets' 'investors' 'major indexes' 'overbought' 'government-bond yields slid' 'prioritize' 'steepest' 'confidence' 'wsj news alert stocks suffer worst']","https://www.wsj.com/articles/buying-appetite-returns-to-global-markets-1490063629","WSJ.com","2017-03-21T16:21:59-04:00","","WSJ NEWS ALERT: Stocks Suffer Worst Day of Year as Confidence in Trump's Agenda Wavers","58d18b76cd4d740bd30001ed","Stocks Suffer Worst Day of Year as Confidence in Trump's Agenda Wavers Stocks the dollar and government-bond yields slid as major indexes notched their steepest declines of the year."
"['amsterdam-based' 'ppg industries' 'cash' 'billion ppg takeover offer dutch' 'industrial giants' '24' 'akzo nobel rebuffs raised' 'paint' 'share' 'wsj news alert akzo nobel rebuffs raised' 'company' 'akzo nobel' 'trans-atlantic standoff' '88.72' 'stock--up' 'share--fails' ppg's 'euro 24.19 billion takeover proposal' 'reflect' 'chemicals firm' '22.37 billion' '83' 'euros' 'billion ppg takeover offer' 'value']","https://www.wsj.com/articles/akzo-nobel-rejects-raised-24-billion-ppg-takeover-approach-1490170741","WSJ.com","2017-03-22T04:37:16-04:00","","WSJ NEWS ALERT: Akzo Nobel Rebuffs Raised $24 Billion PPG Takeover Offer","58d237c5cd4d740bd30001f6","The Amsterdam-based company said PPG's offer worth 88.72 euros a share in cash and stock--up from its offer earlier this month worth 83 euros a share--fails to reflect the value of the company."
"['respond' 'u.k.' 'scene' 'london' 'firearms incident' 'helicopter' 'tv footage' 'ground' 'parliament building' 'parliament' 'police vehicles ambulances' 'u.k. parliament.' 'outside']","https://www.wsj.com/articles/police-respond-to-firearms-incident-outside-u-k-parliament-1490194724","WSJ.com","2017-03-22T11:18:30-04:00","","WSJ NEWS ALERT: Police Respond to Firearms Incident Outside U.K. Parliament","58d295dbcd4d740bd3000203","Police Respond to Firearms Incident Outside U.K. Parliament London police said they were responding to a firearms incident outside the U.K. Parliament."
"['area' 'four' 'injured' 'sole attacker' '20' u.k.'s 'lockdown' 'man' 'mr. rowley' 'parliament' 'top counter terrorism official' 'mark rowley' 'three' 'possible' 'dead including suspected attacker near u.k.' 'police officer' 'attacker' 'attack' 'killed']","https://www.wsj.com/articles/police-respond-to-firearms-incident-outside-u-k-parliament-1490194724","WSJ.com","2017-03-22T14:37:13-04:00","","WSJ NEWS ALERT: At Least Four Dead Including Suspected Attacker Near U.K. Parliament","58d2c46dcd4d740bd3000223","At Least Four Dead Including Suspected Attacker Near U.K. Parliament Three people including an armed police officer were killed in an attack outside Britain's Parliament said Mark Rowley the U.K.'s top counter terrorism official."
"['u.s.' 'part' wsj news alert trump team's communications 'presidential transition operation' 'incidentally' 'gop' 'intelligence' 'r' trump team's communications 'transition officials' 'mr. nunes' 'targets' 'calif' 'devin nunes' 'intercepted' 'communications' 'foreign intelligence gathering activities' 'intel panel head says' 'surveillance' 'chairman' donald trump's 'intelligence agencies' 'incidental collection meaning' 'trump' 'house' 'committee']","https://www.wsj.com/articles/trump-transition-team-communication-was-incidentally-monitored-by-u-s-gop-committee-chairman-says-1490204896","WSJ.com","2017-03-22T14:51:30-04:00","","WSJ NEWS ALERT: Trump Team's Communications 'Incidentally' Intercepted by U.S. GOP Intel Panel Head Says","58d2c7c1cd4d740bd3000226","Trump Team's Communications 'Incidentally' Intercepted by U.S. GOP Intel Panel Head Says The Republican chairman of the House Intelligence Committee said some communications from people involved in Donald Trump's presidential transition operation were intercepted by U.S. intelligence agencies."
"['korea' 'wsj news alert u.s.' 'people said' 'matter' 'preparing cases linking' 'prosecutors' 'york' 'chinese middlemen' 'theft' '81' 'account' 'n.y. fed' 'u.s.' 'orchestrate' bangladesh's 'federal reserve bank' 'federal prosecutors' 'building potential cases' 'target']","https://www.wsj.com/articles/u-s-preparing-cases-linking-north-korea-to-theft-at-n-y-fed-1490215094","WSJ.com","2017-03-22T16:53:36-04:00","","WSJ NEWS ALERT: U.S. Preparing Cases Linking North Korea to Theft at N.Y. Fed","58d2e456cd4d740bd300022e","Preparing Cases Linking North Korea to Theft at N.Y. Fed Federal prosecutors are building potential cases that would accuse North Korea of directing the theft of $81 million from Bangladesh's account at the Federal Reserve Bank of New York last year according to people familiar with the matter."
"['attacker was british-born investigated' 'part' 'authorities' 'theresa may' 'extremism prime' 'decade' 'british leader' 'british-born' 'deadliest act' 'man' 'links' 'current intelligence picture' 'extremism' 'intent' 'rampage' 'u.k.' 'intelligence' 'speech' 'parliament' 'extremism concerns' 'minister' 'london' 'wsj news alert london attacker was british-born investigated' 'terror']","https://www.wsj.com/articles/u-k-police-arrest-seven-in-response-to-attack-near-london-parliament-1490258307","WSJ.com","2017-03-23T07:26:13-04:00","","WSJ NEWS ALERT: London Attacker Was British-Born Investigated for Links to Extremism","58d3b0dacd4d74677200000a","London Attacker Was British-Born Investigated for Links to Extremism Prime Minister Theresa May said the man suspected of carrying out the rampage outside Parliament was British-born and had been investigated by authorities over extremism concerns but wasn't seen as part of the current intelligence picture."
"['utah' 'melissa' 'terror attack' 'kurt cochran' 'london' 'man' 'wedding anniversary' 'wife' 'wife was' 'family spokesman said' 'injured' 'hospital' 'london attack' 'killed']","https://www.wsj.com/articles/u-k-police-arrest-seven-in-response-to-attack-near-london-parliament-1490258307","WSJ.com","2017-03-23T11:06:39-04:00","","WSJ NEWS ALERT: Utah Man Was Among Those Killed in London Attack and His Wife Was Hurt","58d3e492cd4d74677200001a","Utah Man Was Among Those Killed in London Attack and His Wife Was Hurt A Utah man was among those killed in the London terror attack and his wife was seriously injured."
"['mount' '52' 'say london attacker was khalid masood who was' 'khalid masood' 'intent' 'man' '2003' 'mr. masood' 'recent conviction' 'police however' 'parliament' 'authorities' 'terrorist attack' 'police said' 'current investigations' 'previous convictions' 'born' 'subject' 'kent england' 'terror attack' 'terror offenses police said' 'england' 'intelligence' 'u.k.' 'midlands' 'range']","https://www.wsj.com/articles/u-k-police-arrest-seven-in-response-to-attack-near-london-parliament-1490258307","WSJ.com","2017-03-23T11:50:28-04:00","","WSJ NEWS ALERT: Police Say London Attacker Was Khalid Masood Who Was 52 and Born in England","58d3eecbcd4d746772000020","Police Say London Attacker Was Khalid Masood Who Was 52 and Born in England Police said they believed the man responsible for the deadly terror attack near Britain's Parliament was 52-year-old Khalid Masood."
"['need' 'decision' 'york' 'senate' 'senate minority' 'democratic votes' 'nomination' '60' 'party' 'judge' 'democratic colleagues' 'block' 'chuck schumer' 'votes' 'filibuster' neil gorsuch's 'rules' '60-vote threshold' 'supreme court' 'overcome' 'wsj news alert schumer' 'filibuster gorsuch confirmation' 'schumer' 'confirmation' 'republicans' 'eight' 'quandary']","https://www.wsj.com/articles/schumer-calls-on-democrats-to-block-gorsuch-confirmation-1490284872","WSJ.com","2017-03-23T12:41:26-04:00","","WSJ NEWS ALERT: Schumer Calls on Democrats to Filibuster Gorsuch Confirmation","58d3fad2cd4d746772000028","Sen. Chuck Schumer of New York called on Senate Democrats to block the confirmation by using a filibuster which takes 60 votes to overcome."
"['vote' 'overhaul' 'factions' 'major legislative effort' 'care act' 'speaker' 'centrist' 'house' 'aides' 'party' 'republicans' 'paul ryan' 'doubt' 'last-minute negotiations' 'majority support' 'one' 'conservatives' 'possible changes' 'bill hours' 'gop leaders' 'chamber' 'delay' 'trump' 'health-care bill' 'proposal' 'mr. trump' 'postpone vote']","https://www.wsj.com/articles/gop-lawmakers-say-no-deal-yet-on-health-bill-1490291998","WSJ.com","2017-03-23T16:01:18-04:00","","WSJ NEWS ALERT: House Republicans Postpone Vote on Health-Care Bill","58d42998cd4d746772000035","House Republicans Postpone Vote on Health-Care Bill House Republicans postponed a Thursday vote on their proposal to overhaul the Affordable Care Act after last-minute negotiations and lobbying from President Trump failed to gain majority support for the bill hours ahead of the planned vote in the chamber."
"['white house' 'gop health-care bill' 'house health bill' bill doesn't have votes needed 'paul ryan' 'health' 'sean spicer' 'bill' 'acknowledges' 'efforts continue' 'closer' 'steps' 'pass' 'vote' 'votes' 'afternoon briefing press secretary' 'support' '330' 'house speaker' 'donald trump']","http://www.wsj.com/livecoverage/house-republican-health-care-obamacare-replacement-bill-vote","WSJ.com","2017-03-24T13:59:27-04:00","","WSJ NEWS ALERT: White House Acknowledges Health Bill Doesn't Have Votes Needed to Pass as Efforts Continue","58d55e97cd4d74677200005e","White House Acknowledges Health Bill Doesn't Have Votes Needed to Pass as Efforts Continue The White House acknowledged that the GOP health-care bill doesn't currently have enough votes to pass as House Speaker Paul Ryan and President Donald Trump discussed next steps."
"['turkish officials' 'others' 'mr. woolsey' 'adviser' 'cleric' 'u.s.' 'legal process' 'mike flynn' 'erdogan foe' 'trump' 'extradition' 'cia' 'ideas' 'fethullah gulen' 'director' 'summer' 'turkey' 'discussion' 'muslim' 'discussed removal' 'army lt' 'james woolsey' 'wsj news alert ex-cia director flynn' 'briefed' 'retired' 'military coup' 'meeting' 'ex-cia director flynn' 'campaign' 'attended' 'turkish government ministers']","https://www.wsj.com/articles/ex-cia-director-mike-flynn-and-turkish-officials-discussed-removal-of-erdogan-foe-from-u-s-1490380426","WSJ.com","2017-03-24T15:27:17-04:00","","WSJ NEWS ALERT: Ex-CIA Director: Flynn Turkish Officials Discussed Removal of Erdogan Foe From U.S.","58d5732acd4d746772000061","Retired Army Lt. Gen. Mike Flynn while serving as an adviser to the Trump campaign met with top Turkish government ministers and discussed removing a Muslim cleric from the U.S. and taking him to Turkey according to former CIA Director James Woolsey who attended and others who were briefed on the meeting."
"['care act' 'emergency meeting' 'lawmakers' 'health-care bill' 'house' 'support' 'bill' 'leadership aide' 'leaders' 'final hours' 'donald trump' 'effort' 'gop' 'postpones vote' 'house speaker' 'mr. ryan' 'paul ryan' 'vote']","http://www.wsj.com/livecoverage/house-republican-health-care-obamacare-replacement-bill-vote","WSJ.com","2017-03-24T16:03:31-04:00","","WSJ NEWS ALERT: House Postpones Vote on GOP Health-Care Bill","58d57ba9cd4d74677200006e","House Postpones Vote on GOP Health-Care Bill House Republican leaders postponed their effort to replace the Affordable Care Act as support didn't materialize for the bill in the final hours leading up to Friday's planned vote."
"['final hours' 'mr. ryan' 'leaders' 'measure' 'floor' 'replace obamacare' 'mr. trump' 'house speaker' 'dramatic setback' 'gop support' 'paul ryan' 'vote' 'care' 'bill' 'president agreed' 'house' 'suffer' 'party' 'gop' 'act' 'donald trump' 'defeat']","http://www.wsj.com/livecoverage/house-republican-health-care-obamacare-replacement-bill-vote","WSJ.com","2017-03-24T16:45:27-04:00","","WSJ NEWS ALERT: GOP Leaders Give Up on Bill That Would Replace Obamacare","58d5857dcd4d746772000073","GOP Leaders Give Up on Bill That Would Replace Obamacare House Republican leaders abandoned their bill to replace the Affordable Care Act as GOP support for the measure didn't materialize in the final hours leading up to Friday's planned vote dealing a dramatic setback to President Donald Trump and House Speaker Paul Ryan."
"['longtime friend' '17' 'park' 'business empires' 'conglomerate' 'prosecutors' 'geun-hye' 'president park' 'korean' 'extort money' 'seek arrest warrant' 'wide-ranging political scandal' 'arrest warrant' 'korean prosecutors' 'impeachment' 'ms' 'part' 'samsung']","https://www.wsj.com/articles/south-korean-prosecutors-to-seek-arrest-warrant-for-former-president-park-geun-hye-1490582338","WSJ.com","2017-03-26T23:09:55-04:00","","WSJ NEWS ALERT: South Korean Prosecutors to Seek Arrest Warrant for Former President Park Geun-hye","58d88297cd4d7467720000a2","South Korean Prosecutors to Seek Arrest Warrant for Former President Park Geun-hye South Korean prosecutors said they would seek an arrest warrant for former president Park Geun-hye just 17 days after she was removed from office as part of a wide-ranging political scandal that triggered her impeachment."
"['166' 'sp' 'stocks' 'average' 'global markets' 'composite' '20430' 'streak' 'nasdaq' 'ability' 'track' 'points' '2011' '500' 'longest losing streak' 'consecutive day' 'wsj news alert dow poised' 'longest' '0.8' 'trump' 'dow jones' 'world' 'mark' 'declines' '1' '0.9' 'campaign' 'dow poised' 'doubts']","https://www.wsj.com/articles/global-markets-fall-on-doubts-about-trump-agenda-1490584438","WSJ.com","2017-03-27T09:51:42-04:00","","WSJ NEWS ALERT: Dow Poised for Longest Losing Streak Since 2011","58d91901cd4d7467720000a6","Dow Poised for Longest Losing Streak Since 2011 Stocks around the world fell Monday putting the Dow Jones Industrial Average on track for its longest losing streak since 2011 as doubts about the Trump administration's ability to push through on campaign promises percolated through global markets."
"['stock price' 'move' 'paid' 'pressure' 'gm' 'splitting' 'entitle' 'market value' 'dividends' 'greenlight' 'holders' 'gm pressured' 'investor einhorn' 'investor' 'classes' 'motors' 'david einhorn' '1.52' mr. einhorn's greenlight capital 'stock buybacks' 'one' 'stock' 'share' 'dividend' 'wsj news alert gm pressured' '52.2 billion' 'annual dividend' 'boost' 'matter' 'potential earnings growth' 'earnings' 'new investors' 'common stock' 'auto maker']","https://www.wsj.com/articles/david-einhorn-wants-gm-to-create-two-classes-of-stock-1490711620","WSJ.com","2017-03-28T10:51:35-04:00","","WSJ NEWS ALERT: GM Pressured by Investor Einhorn to Boost Stock by Splitting It Into Two Classes","58da788acd4d745b2e000008","Mr. Einhorn's Greenlight Capital wants the auto maker to split its common stock into two classes: one that pays dividends and a second that would entitle its holders to all earnings including stock buybacks after the dividend is paid according to people familiar with the matter."
"['campaign slogan' 'my administration' 'jobs' 'coal' 'predecessor' 'contentious climate-change policies' 'end' 'donald trump signs' 'donald trump' 'mr. trump' 'steps' 'wsj news alert donald trump signs' 'rules' 'war' 'executive order' 'rolling' obama's climate-change 'unravel' 'environmental protection agency' 'remarks' 'order']","https://www.wsj.com/articles/donald-trump-signs-order-rolling-back-obamas-climate-change-rules-1490726471","WSJ.com","2017-03-28T14:53:25-04:00","","WSJ NEWS ALERT: Donald Trump Signs Order Rolling Back Obama's Climate-Change Rules","58dab130cd4d745b2e000014","Donald Trump Signs Order Rolling Back Obama's Climate-Change Rules President Donald Trump signed an executive order Tuesday taking steps to unravel the most contentious climate-change policies of his predecessor."
